question_id,cell,gt,condition,template,pred,logit_yes,logit_no,margin,tie,correct,image1_id,image2_id,seq_len,img1_span,img2_span,elapsed_ms,ts
2146,1,no,T0,primary,no,24.875,26.125,-1.25,False,True,156704,108528,729,"[14, 360]","[361, 707]",482,2026-08-11T13:29:07+09:00
2146,1,no,Trel8,primary,yes,26.5,24.75,1.75,False,False,156704,108528,729,"[14, 360]","[361, 707]",479,2026-08-11T13:29:07+09:00
1166,1,no,S,primary,no,25.0,31.875,-6.875,False,True,327038,293794,335,,,182,2026-08-11T13:29:08+09:00
1166,1,no,M,primary,no,24.25,27.625,-3.375,False,True,327038,293794,683,"[14, 314]","[315, 661]",442,2026-08-11T13:29:08+09:00
1166,1,no,T4,primary,no,25.25,29.375,-4.125,False,True,327038,293794,683,"[14, 314]","[315, 661]",443,2026-08-11T13:29:09+09:00
1166,1,no,T8,primary,no,25.25,29.875,-4.625,False,True,327038,293794,683,"[14, 314]","[315, 661]",446,2026-08-11T13:29:09+09:00
1166,1,no,T12,primary,no,25.375,30.25,-4.875,False,True,327038,293794,683,"[14, 314]","[315, 661]",446,2026-08-11T13:29:09+09:00
1166,1,no,T16,primary,no,24.625,29.25,-4.625,False,True,327038,293794,683,"[14, 314]","[315, 661]",444,2026-08-11T13:29:10+09:00
1166,1,no,T20,primary,no,24.25,28.625,-4.375,False,True,327038,293794,683,"[14, 314]","[315, 661]",446,2026-08-11T13:29:10+09:00
1166,1,no,T24,primary,no,24.25,27.75,-3.5,False,True,327038,293794,683,"[14, 314]","[315, 661]",447,2026-08-11T13:29:11+09:00
1166,1,no,T0,primary,no,25.0,29.0,-4.0,False,True,327038,293794,683,"[14, 314]","[315, 661]",447,2026-08-11T13:29:11+09:00
1166,1,no,Trel8,primary,no,24.75,26.375,-1.625,False,True,327038,293794,683,"[14, 314]","[315, 661]",445,2026-08-11T13:29:12+09:00
710,1,no,S,primary,no,24.625,30.875,-6.25,False,True,239130,178795,428,,,248,2026-08-11T13:29:12+09:00
710,1,no,M,primary,no,25.375,26.0,-0.625,False,True,239130,178795,822,"[14, 406]","[407, 799]",571,2026-08-11T13:29:13+09:00
710,1,no,T4,primary,no,25.375,29.0,-3.625,False,True,239130,178795,822,"[14, 406]","[407, 799]",574,2026-08-11T13:29:13+09:00
710,1,no,T8,primary,no,25.0,29.125,-4.125,False,True,239130,178795,822,"[14, 406]","[407, 799]",574,2026-08-11T13:29:14+09:00
710,1,no,T12,primary,no,25.125,29.125,-4.0,False,True,239130,178795,822,"[14, 406]","[407, 799]",576,2026-08-11T13:29:14+09:00
710,1,no,T16,primary,no,25.625,26.75,-1.125,False,True,239130,178795,822,"[14, 406]","[407, 799]",577,2026-08-11T13:29:15+09:00
710,1,no,T20,primary,no,25.625,25.75,-0.125,False,True,239130,178795,822,"[14, 406]","[407, 799]",578,2026-08-11T13:29:15+09:00
710,1,no,T24,primary,no,25.375,26.0,-0.625,False,True,239130,178795,822,"[14, 406]","[407, 799]",576,2026-08-11T13:29:16+09:00
710,1,no,T0,primary,no,24.875,28.875,-4.0,False,True,239130,178795,822,"[14, 406]","[407, 799]",578,2026-08-11T13:29:17+09:00
710,1,no,Trel8,primary,yes,26.875,24.875,2.0,False,False,239130,178795,822,"[14, 406]","[407, 799]",577,2026-08-11T13:29:17+09:00
1208,1,no,S,primary,no,24.625,30.875,-6.25,False,True,124930,89743,381,,,206,2026-08-11T13:29:17+09:00
1208,1,no,M,primary,yes,25.75,24.875,0.875,False,False,124930,89743,775,"[14, 360]","[361, 753]",526,2026-08-11T13:29:18+09:00
1208,1,no,T4,primary,no,24.875,29.25,-4.375,False,True,124930,89743,775,"[14, 360]","[361, 753]",525,2026-08-11T13:29:18+09:00
1208,1,no,T8,primary,no,24.75,29.375,-4.625,False,True,124930,89743,775,"[14, 360]","[361, 753]",528,2026-08-11T13:29:19+09:00
1208,1,no,T12,primary,no,24.625,29.125,-4.5,False,True,124930,89743,775,"[14, 360]","[361, 753]",525,2026-08-11T13:29:20+09:00
1208,1,no,T16,primary,no,24.5,28.5,-4.0,False,True,124930,89743,775,"[14, 360]","[361, 753]",527,2026-08-11T13:29:20+09:00
1208,1,no,T20,primary,no,24.25,26.25,-2.0,False,True,124930,89743,775,"[14, 360]","[361, 753]",528,2026-08-11T13:29:21+09:00
1208,1,no,T24,primary,yes,26.0,25.0,1.0,False,False,124930,89743,775,"[14, 360]","[361, 753]",526,2026-08-11T13:29:21+09:00
1208,1,no,T0,primary,no,24.375,28.5,-4.125,False,True,124930,89743,775,"[14, 360]","[361, 753]",527,2026-08-11T13:29:22+09:00
1208,1,no,Trel8,primary,yes,26.875,24.75,2.125,False,False,124930,89743,775,"[14, 360]","[361, 753]",526,2026-08-11T13:29:22+09:00
406,1,no,M,primary,yes,25.0,24.375,0.625,False,False,528905,200717,729,"[14, 360]","[361, 707]",479,2026-08-11T13:29:23+09:00
406,1,no,T4,primary,no,24.75,25.375,-0.625,False,True,528905,200717,729,"[14, 360]","[361, 707]",481,2026-08-11T13:29:23+09:00
406,1,no,T8,primary,no,24.5,25.125,-0.625,False,True,528905,200717,729,"[14, 360]","[361, 707]",483,2026-08-11T13:29:24+09:00
406,1,no,T12,primary,no,24.5,25.125,-0.625,False,True,528905,200717,729,"[14, 360]","[361, 707]",482,2026-08-11T13:29:24+09:00
406,1,no,T16,primary,no,24.25,24.875,-0.625,False,True,528905,200717,729,"[14, 360]","[361, 707]",480,2026-08-11T13:29:25+09:00
406,1,no,T20,primary,no,24.25,24.5,-0.25,False,True,528905,200717,729,"[14, 360]","[361, 707]",480,2026-08-11T13:29:25+09:00
406,1,no,T24,primary,yes,24.875,24.5,0.375,False,False,528905,200717,729,"[14, 360]","[361, 707]",480,2026-08-11T13:29:26+09:00
406,1,no,T0,primary,no,24.5,25.25,-0.75,False,True,528905,200717,729,"[14, 360]","[361, 707]",480,2026-08-11T13:29:26+09:00
406,1,no,Trel8,primary,yes,25.875,24.625,1.25,False,False,528905,200717,729,"[14, 360]","[361, 707]",480,2026-08-11T13:29:27+09:00
2824,1,no,M,primary,no,25.25,26.5,-1.25,False,True,230175,495533,753,"[14, 383]","[384, 730]",490,2026-08-11T13:29:27+09:00
2824,1,no,T4,primary,no,25.375,27.75,-2.375,False,True,230175,495533,753,"[14, 383]","[384, 730]",492,2026-08-11T13:29:28+09:00
2824,1,no,T8,primary,no,25.375,27.875,-2.5,False,True,230175,495533,753,"[14, 383]","[384, 730]",495,2026-08-11T13:29:28+09:00
2824,1,no,T12,primary,no,25.625,27.625,-2.0,False,True,230175,495533,753,"[14, 383]","[384, 730]",496,2026-08-11T13:29:29+09:00
2824,1,no,T16,primary,no,25.75,26.625,-0.875,False,True,230175,495533,753,"[14, 383]","[384, 730]",496,2026-08-11T13:29:29+09:00
2824,1,no,T20,primary,no,25.75,26.25,-0.5,False,True,230175,495533,753,"[14, 383]","[384, 730]",496,2026-08-11T13:29:30+09:00
2824,1,no,T24,primary,no,25.375,26.625,-1.25,False,True,230175,495533,753,"[14, 383]","[384, 730]",496,2026-08-11T13:29:30+09:00
2824,1,no,T0,primary,no,25.125,27.75,-2.625,False,True,230175,495533,753,"[14, 383]","[384, 730]",496,2026-08-11T13:29:31+09:00
2824,1,no,Trel8,primary,yes,26.5,24.75,1.75,False,False,230175,495533,753,"[14, 383]","[384, 730]",496,2026-08-11T13:29:31+09:00
1182,1,no,S,primary,yes,26.5,26.125,0.375,False,False,184338,22112,382,,,205,2026-08-11T13:29:31+09:00
1182,1,no,M,primary,no,25.25,26.25,-1.0,False,True,184338,22112,776,"[14, 360]","[361, 753]",522,2026-08-11T13:29:32+09:00
1182,1,no,T4,primary,no,25.625,26.625,-1.0,False,True,184338,22112,776,"[14, 360]","[361, 753]",524,2026-08-11T13:29:32+09:00
1182,1,no,T8,primary,no,25.5,26.625,-1.125,False,True,184338,22112,776,"[14, 360]","[361, 753]",527,2026-08-11T13:29:33+09:00
1182,1,no,T12,primary,no,25.5,26.5,-1.0,False,True,184338,22112,776,"[14, 360]","[361, 753]",527,2026-08-11T13:29:33+09:00
1182,1,no,T16,primary,no,25.5,26.5,-1.0,False,True,184338,22112,776,"[14, 360]","[361, 753]",525,2026-08-11T13:29:34+09:00
1182,1,no,T20,primary,no,25.375,26.5,-1.125,False,True,184338,22112,776,"[14, 360]","[361, 753]",525,2026-08-11T13:29:34+09:00
1182,1,no,T24,primary,no,25.25,26.25,-1.0,False,True,184338,22112,776,"[14, 360]","[361, 753]",526,2026-08-11T13:29:35+09:00
1182,1,no,T0,primary,no,25.75,26.5,-0.75,False,True,184338,22112,776,"[14, 360]","[361, 753]",525,2026-08-11T13:29:36+09:00
1182,1,no,Trel8,primary,yes,25.75,25.375,0.375,False,False,184338,22112,776,"[14, 360]","[361, 753]",526,2026-08-11T13:29:36+09:00
66,1,no,S,primary,no,25.5,26.875,-1.375,False,True,574692,293548,381,,,204,2026-08-11T13:29:36+09:00
66,1,no,M,primary,yes,24.75,24.5,0.25,False,False,574692,293548,775,"[14, 360]","[361, 753]",525,2026-08-11T13:29:37+09:00
66,1,no,T4,primary,no,25.25,26.625,-1.375,False,True,574692,293548,775,"[14, 360]","[361, 753]",524,2026-08-11T13:29:37+09:00
66,1,no,T8,primary,no,25.125,26.625,-1.5,False,True,574692,293548,775,"[14, 360]","[361, 753]",528,2026-08-11T13:29:38+09:00
66,1,no,T12,primary,no,25.125,26.375,-1.25,False,True,574692,293548,775,"[14, 360]","[361, 753]",526,2026-08-11T13:29:38+09:00
66,1,no,T16,primary,no,25.0,26.0,-1.0,False,True,574692,293548,775,"[14, 360]","[361, 753]",528,2026-08-11T13:29:39+09:00
66,1,no,T20,primary,no,24.875,25.125,-0.25,False,True,574692,293548,775,"[14, 360]","[361, 753]",526,2026-08-11T13:29:39+09:00
66,1,no,T24,primary,yes,24.875,24.75,0.125,False,False,574692,293548,775,"[14, 360]","[361, 753]",526,2026-08-11T13:29:40+09:00
66,1,no,T0,primary,no,25.125,26.625,-1.5,False,True,574692,293548,775,"[14, 360]","[361, 753]",531,2026-08-11T13:29:41+09:00
66,1,no,Trel8,primary,yes,25.625,24.375,1.25,False,False,574692,293548,775,"[14, 360]","[361, 753]",528,2026-08-11T13:29:41+09:00
2866,1,no,M,primary,yes,26.5,25.0,1.5,False,False,45685,84031,619,"[14, 249]","[250, 596]",380,2026-08-11T13:29:41+09:00
2866,1,no,T4,primary,no,25.25,26.5,-1.25,False,True,45685,84031,619,"[14, 249]","[250, 596]",380,2026-08-11T13:29:42+09:00
2866,1,no,T8,primary,no,25.125,26.5,-1.375,False,True,45685,84031,619,"[14, 249]","[250, 596]",380,2026-08-11T13:29:42+09:00
2866,1,no,T12,primary,no,25.125,26.5,-1.375,False,True,45685,84031,619,"[14, 249]","[250, 596]",382,2026-08-11T13:29:43+09:00
2866,1,no,T16,primary,no,24.375,25.75,-1.375,False,True,45685,84031,619,"[14, 249]","[250, 596]",383,2026-08-11T13:29:43+09:00
2866,1,no,T20,primary,yes,25.5,24.625,0.875,False,False,45685,84031,619,"[14, 249]","[250, 596]",382,2026-08-11T13:29:43+09:00
2866,1,no,T24,primary,yes,26.75,25.125,1.625,False,False,45685,84031,619,"[14, 249]","[250, 596]",382,2026-08-11T13:29:44+09:00
2866,1,no,T0,primary,no,25.125,26.625,-1.5,False,True,45685,84031,619,"[14, 249]","[250, 596]",381,2026-08-11T13:29:44+09:00
2866,1,no,Trel8,primary,yes,27.5,24.75,2.75,False,False,45685,84031,619,"[14, 249]","[250, 596]",381,2026-08-11T13:29:45+09:00
2872,1,no,S,primary,no,25.0,26.875,-1.875,False,True,434179,369185,427,,,248,2026-08-11T13:29:45+09:00
2872,1,no,M,primary,no,25.0,25.125,-0.125,False,True,434179,369185,775,"[14, 406]","[407, 753]",523,2026-08-11T13:29:45+09:00
2872,1,no,T4,primary,no,25.125,26.5,-1.375,False,True,434179,369185,775,"[14, 406]","[407, 753]",524,2026-08-11T13:29:46+09:00
2872,1,no,T8,primary,no,25.0,26.375,-1.375,False,True,434179,369185,775,"[14, 406]","[407, 753]",527,2026-08-11T13:29:46+09:00
2872,1,no,T12,primary,no,25.0,26.375,-1.375,False,True,434179,369185,775,"[14, 406]","[407, 753]",526,2026-08-11T13:29:47+09:00
2872,1,no,T16,primary,no,24.75,26.25,-1.5,False,True,434179,369185,775,"[14, 406]","[407, 753]",525,2026-08-11T13:29:47+09:00
2872,1,no,T20,primary,no,24.375,26.125,-1.75,False,True,434179,369185,775,"[14, 406]","[407, 753]",527,2026-08-11T13:29:48+09:00
2872,1,no,T24,primary,no,25.0,25.5,-0.5,False,True,434179,369185,775,"[14, 406]","[407, 753]",525,2026-08-11T13:29:49+09:00
2872,1,no,T0,primary,no,24.875,26.375,-1.5,False,True,434179,369185,775,"[14, 406]","[407, 753]",527,2026-08-11T13:29:49+09:00
2872,1,no,Trel8,primary,yes,28.125,25.125,3.0,False,False,434179,369185,775,"[14, 406]","[407, 753]",527,2026-08-11T13:29:50+09:00
70,1,no,M,primary,no,25.5,26.75,-1.25,False,True,353180,45864,729,"[14, 360]","[361, 707]",477,2026-08-11T13:29:50+09:00
70,1,no,T4,primary,no,25.125,26.875,-1.75,False,True,353180,45864,729,"[14, 360]","[361, 707]",478,2026-08-11T13:29:51+09:00
70,1,no,T8,primary,no,25.0,26.875,-1.875,False,True,353180,45864,729,"[14, 360]","[361, 707]",478,2026-08-11T13:29:51+09:00
70,1,no,T12,primary,no,25.0,27.0,-2.0,False,True,353180,45864,729,"[14, 360]","[361, 707]",479,2026-08-11T13:29:52+09:00
70,1,no,T16,primary,no,24.75,27.875,-3.125,False,True,353180,45864,729,"[14, 360]","[361, 707]",480,2026-08-11T13:29:52+09:00
70,1,no,T20,primary,no,25.0,27.125,-2.125,False,True,353180,45864,729,"[14, 360]","[361, 707]",479,2026-08-11T13:29:53+09:00
70,1,no,T24,primary,no,25.375,27.125,-1.75,False,True,353180,45864,729,"[14, 360]","[361, 707]",480,2026-08-11T13:29:53+09:00
70,1,no,T0,primary,no,24.875,26.875,-2.0,False,True,353180,45864,729,"[14, 360]","[361, 707]",482,2026-08-11T13:29:53+09:00
70,1,no,Trel8,primary,no,25.375,26.5,-1.125,False,True,353180,45864,729,"[14, 360]","[361, 707]",484,2026-08-11T13:29:54+09:00
210,1,no,S,primary,no,24.875,27.5,-2.625,False,True,553165,162092,198,,,106,2026-08-11T13:29:54+09:00
210,1,no,M,primary,no,24.125,26.75,-2.625,False,True,553165,162092,730,"[14, 177]","[178, 708]",482,2026-08-11T13:29:55+09:00
210,1,no,T4,primary,no,25.5,26.75,-1.25,False,True,553165,162092,730,"[14, 177]","[178, 708]",484,2026-08-11T13:29:55+09:00
210,1,no,T8,primary,no,25.125,26.875,-1.75,False,True,553165,162092,730,"[14, 177]","[178, 708]",486,2026-08-11T13:29:56+09:00
210,1,no,T12,primary,no,24.875,26.75,-1.875,False,True,553165,162092,730,"[14, 177]","[178, 708]",486,2026-08-11T13:29:56+09:00
210,1,no,T16,primary,no,24.375,26.75,-2.375,False,True,553165,162092,730,"[14, 177]","[178, 708]",484,2026-08-11T13:29:57+09:00
210,1,no,T20,primary,no,24.5,26.375,-1.875,False,True,553165,162092,730,"[14, 177]","[178, 708]",485,2026-08-11T13:29:57+09:00
210,1,no,T24,primary,no,24.25,27.0,-2.75,False,True,553165,162092,730,"[14, 177]","[178, 708]",483,2026-08-11T13:29:58+09:00
210,1,no,T0,primary,no,25.375,26.875,-1.5,False,True,553165,162092,730,"[14, 177]","[178, 708]",482,2026-08-11T13:29:58+09:00
210,1,no,Trel8,primary,no,24.75,26.125,-1.375,False,True,553165,162092,730,"[14, 177]","[178, 708]",480,2026-08-11T13:29:58+09:00
1314,1,no,M,primary,yes,25.5,24.5,1.0,False,False,333237,527219,729,"[14, 360]","[361, 707]",477,2026-08-11T13:29:59+09:00
1314,1,no,T4,primary,no,25.0,26.625,-1.625,False,True,333237,527219,729,"[14, 360]","[361, 707]",477,2026-08-11T13:29:59+09:00
1314,1,no,T8,primary,no,24.75,26.625,-1.875,False,True,333237,527219,729,"[14, 360]","[361, 707]",482,2026-08-11T13:30:00+09:00
1314,1,no,T12,primary,no,24.75,26.875,-2.125,False,True,333237,527219,729,"[14, 360]","[361, 707]",481,2026-08-11T13:30:00+09:00
1314,1,no,T16,primary,no,24.75,26.875,-2.125,False,True,333237,527219,729,"[14, 360]","[361, 707]",481,2026-08-11T13:30:01+09:00
1314,1,no,T20,primary,no,25.0,25.75,-0.75,False,True,333237,527219,729,"[14, 360]","[361, 707]",482,2026-08-11T13:30:01+09:00
1314,1,no,T24,primary,yes,25.375,24.75,0.625,False,False,333237,527219,729,"[14, 360]","[361, 707]",482,2026-08-11T13:30:02+09:00
1314,1,no,T0,primary,no,24.75,26.5,-1.75,False,True,333237,527219,729,"[14, 360]","[361, 707]",481,2026-08-11T13:30:02+09:00
1314,1,no,Trel8,primary,yes,25.5,24.375,1.125,False,False,333237,527219,729,"[14, 360]","[361, 707]",482,2026-08-11T13:30:03+09:00
2528,1,no,S,primary,no,24.75,31.25,-6.5,False,True,564511,506707,427,,,248,2026-08-11T13:30:03+09:00
2528,1,no,M,primary,no,24.625,26.0,-1.375,False,True,564511,506707,775,"[14, 406]","[407, 753]",522,2026-08-11T13:30:04+09:00
2528,1,no,T4,primary,no,25.25,28.75,-3.5,False,True,564511,506707,775,"[14, 406]","[407, 753]",523,2026-08-11T13:30:04+09:00
2528,1,no,T8,primary,no,25.125,29.375,-4.25,False,True,564511,506707,775,"[14, 406]","[407, 753]",524,2026-08-11T13:30:05+09:00
2528,1,no,T12,primary,no,25.0,29.375,-4.375,False,True,564511,506707,775,"[14, 406]","[407, 753]",525,2026-08-11T13:30:05+09:00
2528,1,no,T16,primary,no,24.625,28.875,-4.25,False,True,564511,506707,775,"[14, 406]","[407, 753]",525,2026-08-11T13:30:06+09:00
2528,1,no,T20,primary,no,23.875,26.375,-2.5,False,True,564511,506707,775,"[14, 406]","[407, 753]",528,2026-08-11T13:30:06+09:00
2528,1,no,T24,primary,no,24.375,26.125,-1.75,False,True,564511,506707,775,"[14, 406]","[407, 753]",528,2026-08-11T13:30:07+09:00
2528,1,no,T0,primary,no,25.0,29.0,-4.0,False,True,564511,506707,775,"[14, 406]","[407, 753]",527,2026-08-11T13:30:07+09:00
2528,1,no,Trel8,primary,yes,25.625,24.625,1.0,False,False,564511,506707,775,"[14, 406]","[407, 753]",528,2026-08-11T13:30:08+09:00
2394,1,no,S,primary,no,25.375,25.375,0.0,True,True,84410,73536,427,,,247,2026-08-11T13:30:08+09:00
2394,1,no,M,primary,yes,24.75,23.875,0.875,False,False,84410,73536,821,"[14, 406]","[407, 799]",572,2026-08-11T13:30:09+09:00
2394,1,no,T4,primary,yes,25.25,25.125,0.125,False,False,84410,73536,821,"[14, 406]","[407, 799]",575,2026-08-11T13:30:09+09:00
2394,1,no,T8,primary,yes,25.125,25.0,0.125,False,False,84410,73536,821,"[14, 406]","[407, 799]",575,2026-08-11T13:30:10+09:00
2394,1,no,T12,primary,yes,25.125,24.875,0.25,False,False,84410,73536,821,"[14, 406]","[407, 799]",575,2026-08-11T13:30:11+09:00
2394,1,no,T16,primary,no,24.625,24.875,-0.25,False,True,84410,73536,821,"[14, 406]","[407, 799]",578,2026-08-11T13:30:11+09:00
2394,1,no,T20,primary,no,24.375,24.625,-0.25,False,True,84410,73536,821,"[14, 406]","[407, 799]",578,2026-08-11T13:30:12+09:00
2394,1,no,T24,primary,yes,25.0,24.625,0.375,False,False,84410,73536,821,"[14, 406]","[407, 799]",576,2026-08-11T13:30:12+09:00
2394,1,no,T0,primary,yes,25.125,24.875,0.25,False,False,84410,73536,821,"[14, 406]","[407, 799]",577,2026-08-11T13:30:13+09:00
2394,1,no,Trel8,primary,yes,26.875,24.625,2.25,False,False,84410,73536,821,"[14, 406]","[407, 799]",575,2026-08-11T13:30:13+09:00
12,1,no,S,primary,yes,26.0,25.0,1.0,False,False,210789,298197,284,,,138,2026-08-11T13:30:14+09:00
12,1,no,M,primary,no,24.75,25.25,-0.5,False,True,210789,298197,678,"[14, 262]","[263, 655]",438,2026-08-11T13:30:14+09:00
12,1,no,T4,primary,yes,25.625,24.875,0.75,False,False,210789,298197,678,"[14, 262]","[263, 655]",440,2026-08-11T13:30:14+09:00
12,1,no,T8,primary,yes,25.625,25.0,0.625,False,False,210789,298197,678,"[14, 262]","[263, 655]",441,2026-08-11T13:30:15+09:00
12,1,no,T12,primary,yes,25.375,24.625,0.75,False,False,210789,298197,678,"[14, 262]","[263, 655]",441,2026-08-11T13:30:15+09:00
12,1,no,T16,primary,yes,24.625,24.0,0.625,False,False,210789,298197,678,"[14, 262]","[263, 655]",442,2026-08-11T13:30:16+09:00
12,1,no,T20,primary,no,24.75,24.75,0.0,True,True,210789,298197,678,"[14, 262]","[263, 655]",442,2026-08-11T13:30:16+09:00
12,1,no,T24,primary,no,24.625,25.25,-0.625,False,True,210789,298197,678,"[14, 262]","[263, 655]",441,2026-08-11T13:30:17+09:00
12,1,no,T0,primary,yes,25.625,24.75,0.875,False,False,210789,298197,678,"[14, 262]","[263, 655]",442,2026-08-11T13:30:17+09:00
12,1,no,Trel8,primary,no,24.75,24.875,-0.125,False,True,210789,298197,678,"[14, 262]","[263, 655]",442,2026-08-11T13:30:18+09:00
2012,1,no,M,primary,no,25.625,25.875,-0.25,False,True,501294,91654,822,"[14, 406]","[407, 799]",573,2026-08-11T13:30:18+09:00
2012,1,no,T4,primary,no,25.125,27.25,-2.125,False,True,501294,91654,822,"[14, 406]","[407, 799]",574,2026-08-11T13:30:19+09:00
2012,1,no,T8,primary,no,25.0,27.375,-2.375,False,True,501294,91654,822,"[14, 406]","[407, 799]",576,2026-08-11T13:30:19+09:00
2012,1,no,T12,primary,no,25.25,27.0,-1.75,False,True,501294,91654,822,"[14, 406]","[407, 799]",576,2026-08-11T13:30:20+09:00
2012,1,no,T16,primary,no,25.5,25.5,0.0,True,True,501294,91654,822,"[14, 406]","[407, 799]",577,2026-08-11T13:30:20+09:00
2012,1,no,T20,primary,yes,25.75,25.5,0.25,False,False,501294,91654,822,"[14, 406]","[407, 799]",575,2026-08-11T13:30:21+09:00
2012,1,no,T24,primary,no,25.75,26.0,-0.25,False,True,501294,91654,822,"[14, 406]","[407, 799]",575,2026-08-11T13:30:22+09:00
2012,1,no,T0,primary,no,25.125,27.25,-2.125,False,True,501294,91654,822,"[14, 406]","[407, 799]",579,2026-08-11T13:30:22+09:00
2012,1,no,Trel8,primary,yes,26.125,25.125,1.0,False,False,501294,91654,822,"[14, 406]","[407, 799]",578,2026-08-11T13:30:23+09:00
2064,1,no,S,primary,no,25.125,28.25,-3.125,False,True,262736,408840,381,,,206,2026-08-11T13:30:23+09:00
2064,1,no,M,primary,no,24.75,26.625,-1.875,False,True,262736,408840,637,"[14, 360]","[361, 615]",389,2026-08-11T13:30:23+09:00
2064,1,no,T4,primary,no,25.125,27.25,-2.125,False,True,262736,408840,637,"[14, 360]","[361, 615]",387,2026-08-11T13:30:24+09:00
2064,1,no,T8,primary,no,24.875,26.75,-1.875,False,True,262736,408840,637,"[14, 360]","[361, 615]",388,2026-08-11T13:30:24+09:00
2064,1,no,T12,primary,no,25.0,26.625,-1.625,False,True,262736,408840,637,"[14, 360]","[361, 615]",389,2026-08-11T13:30:25+09:00
2064,1,no,T16,primary,no,24.875,26.125,-1.25,False,True,262736,408840,637,"[14, 360]","[361, 615]",389,2026-08-11T13:30:25+09:00
2064,1,no,T20,primary,no,25.25,25.875,-0.625,False,True,262736,408840,637,"[14, 360]","[361, 615]",389,2026-08-11T13:30:25+09:00
2064,1,no,T24,primary,no,24.875,27.375,-2.5,False,True,262736,408840,637,"[14, 360]","[361, 615]",389,2026-08-11T13:30:26+09:00
2064,1,no,T0,primary,no,24.875,27.375,-2.5,False,True,262736,408840,637,"[14, 360]","[361, 615]",390,2026-08-11T13:30:26+09:00
2064,1,no,Trel8,primary,yes,28.5,25.0,3.5,False,False,262736,408840,637,"[14, 360]","[361, 615]",389,2026-08-11T13:30:27+09:00
400,1,no,S,primary,no,24.125,30.375,-6.25,False,True,21645,300000,270,,,133,2026-08-11T13:30:27+09:00
400,1,no,M,primary,no,24.375,29.0,-4.625,False,True,21645,300000,595,"[14, 249]","[250, 573]",360,2026-08-11T13:30:27+09:00
400,1,no,T4,primary,no,25.625,29.875,-4.25,False,True,21645,300000,595,"[14, 249]","[250, 573]",360,2026-08-11T13:30:27+09:00
400,1,no,T8,primary,no,25.375,30.0,-4.625,False,True,21645,300000,595,"[14, 249]","[250, 573]",358,2026-08-11T13:30:28+09:00
400,1,no,T12,primary,no,25.125,29.75,-4.625,False,True,21645,300000,595,"[14, 249]","[250, 573]",362,2026-08-11T13:30:28+09:00
400,1,no,T16,primary,no,24.625,29.625,-5.0,False,True,21645,300000,595,"[14, 249]","[250, 573]",361,2026-08-11T13:30:29+09:00
400,1,no,T20,primary,no,24.75,29.25,-4.5,False,True,21645,300000,595,"[14, 249]","[250, 573]",361,2026-08-11T13:30:29+09:00
400,1,no,T24,primary,no,24.75,29.25,-4.5,False,True,21645,300000,595,"[14, 249]","[250, 573]",361,2026-08-11T13:30:29+09:00
400,1,no,T0,primary,no,25.25,29.75,-4.5,False,True,21645,300000,595,"[14, 249]","[250, 573]",363,2026-08-11T13:30:30+09:00
400,1,no,Trel8,primary,no,24.75,27.25,-2.5,False,True,21645,300000,595,"[14, 249]","[250, 573]",363,2026-08-11T13:30:30+09:00
1502,1,no,M,primary,no,24.625,26.0,-1.375,False,True,384040,424247,798,"[14, 383]","[384, 776]",539,2026-08-11T13:30:31+09:00
1502,1,no,T4,primary,no,25.0,25.75,-0.75,False,True,384040,424247,798,"[14, 383]","[384, 776]",539,2026-08-11T13:30:31+09:00
1502,1,no,T8,primary,no,24.75,25.625,-0.875,False,True,384040,424247,798,"[14, 383]","[384, 776]",543,2026-08-11T13:30:32+09:00
1502,1,no,T12,primary,no,24.625,25.625,-1.0,False,True,384040,424247,798,"[14, 383]","[384, 776]",541,2026-08-11T13:30:32+09:00
1502,1,no,T16,primary,no,24.5,25.625,-1.125,False,True,384040,424247,798,"[14, 383]","[384, 776]",542,2026-08-11T13:30:33+09:00
1502,1,no,T20,primary,no,24.5,25.625,-1.125,False,True,384040,424247,798,"[14, 383]","[384, 776]",543,2026-08-11T13:30:33+09:00
1502,1,no,T24,primary,no,24.625,26.0,-1.375,False,True,384040,424247,798,"[14, 383]","[384, 776]",542,2026-08-11T13:30:34+09:00
1502,1,no,T0,primary,no,24.75,25.75,-1.0,False,True,384040,424247,798,"[14, 383]","[384, 776]",543,2026-08-11T13:30:34+09:00
1502,1,no,Trel8,primary,no,24.875,25.625,-0.75,False,True,384040,424247,798,"[14, 383]","[384, 776]",542,2026-08-11T13:30:35+09:00
998,1,no,S,primary,no,24.875,27.5,-2.625,False,True,468934,191359,427,,,249,2026-08-11T13:30:35+09:00
998,1,no,M,primary,yes,25.875,24.375,1.5,False,False,468934,191359,821,"[14, 406]","[407, 799]",574,2026-08-11T13:30:36+09:00
998,1,no,T4,primary,no,25.0,26.125,-1.125,False,True,468934,191359,821,"[14, 406]","[407, 799]",577,2026-08-11T13:30:36+09:00
998,1,no,T8,primary,no,24.75,26.125,-1.375,False,True,468934,191359,821,"[14, 406]","[407, 799]",577,2026-08-11T13:30:37+09:00
998,1,no,T12,primary,no,24.75,26.25,-1.5,False,True,468934,191359,821,"[14, 406]","[407, 799]",578,2026-08-11T13:30:38+09:00
998,1,no,T16,primary,no,24.25,26.0,-1.75,False,True,468934,191359,821,"[14, 406]","[407, 799]",579,2026-08-11T13:30:38+09:00
